,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,target,AveMonthSpend
8137,19821,,Tabitha,E,Vazquez,,1133 Fillet Ave,,Beverly Hills,California,United States,90210,627-555-0117,1956-06-14,Partial College,Professional,F,M,0,2,0,3,75049,0,45
8138,19822,,Carlos,,Adams,,2079 Mountaire Pkwy.,,Langford,British Columbia,Canada,V9,167-555-0143,1965-01-27,Partial College,Professional,M,M,1,3,4,4,120618,1,150
8139,19823,,Abigail,,Foster,,4665 Military Way E.,,Port Hammond,British Columbia,Canada,V6B 3P7,897-555-0167,1965-10-27,Partial College,Professional,F,M,1,3,4,4,102196,0,93
8140,19825,,Gilbert,I,Ferrier,,3624 Garland Drive,,Concord,California,United States,94519,345-555-0149,1965-02-13,Bachelors ,Management,M,M,1,4,2,2,168959,1,125
8141,19827,,Justin,P,Smith,,623 Davis Ave.,,Metchosin,British Columbia,Canada,V9,617-555-0179,1964-03-11,Bachelors ,Management,M,M,1,0,3,4,120625,1,135
8142,19828,,Madison,H,Wilson,,3017 Buskirk Ave.,,Royal Oak,British Columbia,Canada,V8X,793-555-0191,1964-01-06,Bachelors ,Management,F,M,1,0,3,4,115121,1,84
8143,19829,,Lucas,C,Mitchell,,3450 Villageoaks Dr.,,Royal Oak,British Columbia,Canada,V8X,491-555-0164,1963-09-03,Graduate Degree,Professional,M,S,0,0,2,3,109682,1,105
8144,19830,,Gabrielle,,Long,,9818 Frisbie Court,,Langford,British Columbia,Canada,V9,328-555-0139,1962-12-24,Bachelors ,Professional,F,S,1,1,0,1,81457,1,48
8145,19831,,Charles,,Green,,6090 San Francisco,,San Carlos,California,United States,94070,118-555-0181,1962-08-23,Partial College,Skilled Manual,M,M,1,1,0,1,83410,1,72
8146,19832,,Sheila,S,Hernandez,,2100 Grant Street,,Chula Vista,California,United States,91910,202-555-0187,1961-11-25,High School,Skilled Manual,F,M,0,3,3,4,49732,1,71
8147,19833,,Michelle,N,Kelly,,1104 Colton Ln,,Corvallis,Oregon,United States,97330,763-555-0131,1942-02-22,Bachelors ,Management,F,M,1,2,0,4,49357,0,45
8148,19834,,Johnny,,Sharma,,9811 Toledo,,Burien,Washington,United States,98168,395-555-0165,1942-08-05,Bachelors ,Management,M,M,1,2,0,4,63928,0,70
8149,19836,,Kevin,,Jai,,5087 Pastime Drive,,Langford,British Columbia,Canada,V9,861-555-0126,1942-08-05,Graduate Degree,Management,M,M,0,2,0,3,113508,0,72
8150,19837,,Philip,B,Jimenez,,2059 Brookdale Dr,,Berkeley,California,United States,94704,842-555-0128,1942-03-11,Bachelors ,Management,M,M,1,2,0,5,99036,0,77
8151,19838,,Jared,,Ramirez,,3978 Spring Hill Dr.,,W. Linn,Oregon,United States,97068,979-555-0180,1942-10-18,Bachelors ,Management,M,M,1,2,0,5,111114,0,77
8152,19839,,Carly,,Yuan,,5831 Mountain View Place,,Calgary,Alberta,Canada,T2P 2G8,938-555-0142,1943-07-23,Graduate Degree,Management,F,M,0,2,0,3,101925,0,52
8153,19840,,Jessica,,James,,9770 Fraga Court,#91,Imperial Beach,California,United States,91932,983-555-0126,1943-09-11,Graduate Degree,Management,F,M,1,2,0,4,85814,0,47
8154,19841,,Alexandria,L,Jenkins,,3274 Reading Dr,,El Cajon,California,United States,92020,741-555-0112,1943-10-04,Bachelors ,Management,F,M,0,2,0,5,81879,0,53
8155,19842,,Katherine,S,Phillips,,6414 Honey Court,,Bremerton,Washington,United States,98312,998-555-0115,1943-05-02,Bachelors ,Management,F,M,1,2,0,5,77873,0,46
8156,19843,,Connor,G,Kumar,,1855 Rio Blanco Drive,,Grossmont,California,United States,91941,652-555-0150,1943-06-20,Bachelors ,Management,M,S,1,2,0,5,99318,0,71
8157,19844,,Emma,,Murphy,,3754 Alray Drive,,Oak Bay,British Columbia,Canada,V8P,831-555-0134,1943-09-03,Bachelors ,Management,F,M,1,2,0,5,93175,0,46
8158,19845,,Fernando,P,Hernandez,,1156 Corte Poquito,,Yakima,Washington,United States,98901,207-555-0132,1943-02-08,Bachelors ,Management,M,M,1,2,0,5,98712,0,77
8159,19846,,Seth,J,Patterson,,2093 Frayne Ct.,,Salem,Oregon,United States,97301,652-555-0172,1943-10-22,Bachelors ,Management,M,M,1,2,0,5,98138,0,80
8160,19847,,Brendan,L,Anand,,769 Algiers Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,744-555-0142,1943-02-26,Bachelors ,Management,M,S,1,2,0,5,102462,0,70
8161,19849,,Jorge,J,Wu,,4732 Mt. Hood Circle,,Bellflower,California,United States,90706,276-555-0137,1944-04-15,High School,Professional,M,M,0,2,0,4,69186,0,76
8162,19850,,Jeremiah,C,Hill,,2354 Frame Ln.,,Los Angeles,California,United States,90012,452-555-0170,1944-07-17,High School,Professional,M,M,0,2,0,4,56219,0,66
8163,19852,,Eric,,Carter,,3409 Meadowbrook Court,,Lynnwood,Washington,United States,98036,556-555-0163,1945-10-23,Bachelors ,Management,M,S,1,2,0,5,113762,0,76
8164,19854,,Katherine,E,Hall,,2386 Juniper Drive,,Novato,California,United States,94947,419-555-0137,1946-10-17,Bachelors ,Management,F,S,1,3,0,5,88651,0,51
8165,19855,,John,,Smith,,9869 Fall Creek,,Port Hammond,British Columbia,Canada,V6B 3P7,835-555-0141,1946-02-26,Bachelors ,Management,M,M,1,3,0,5,88753,0,76
8166,19856,,Tammy,K,Madan,,7421 Palisade Court,,Burbank,California,United States,91502,875-555-0133,1946-06-16,Bachelors ,Management,F,M,1,2,0,4,89445,0,51
8167,19858,,Jenna,G,Collins,,8600 Camelot Court,,Salem,Oregon,United States,97301,229-555-0196,1946-10-23,Bachelors ,Management,F,M,1,2,0,4,91195,0,50
8168,19859,,Lisa,C,Zhao,,491 Cali,,Burlingame,California,United States,94010,432-555-0153,1946-07-11,Bachelors ,Management,F,M,1,2,0,4,91607,0,50
8169,19860,,Sara,,Young,,5793 St. Helena Drive,,Ballard,Washington,United States,98107,729-555-0182,1947-10-13,Partial College,Professional,F,S,1,1,1,2,83028,0,56
8170,19861,,Caroline,,Perry,,8325 Newcastle Rd,,Lake Oswego,Oregon,United States,97034,125-555-0159,1947-09-04,Partial College,Professional,F,M,1,1,1,2,79326,0,59
8171,19862,,Emily,P,Harris,,4203 Windmill Way,,Shawnee,British Columbia,Canada,V8Z 4N5,141-555-0154,1948-08-10,High School,Professional,F,M,0,2,1,2,39971,0,46
8172,19863,,Paige,,Powell,,3399 Climbing Dr,,Burien,Washington,United States,98168,868-555-0111,1948-09-13,Partial College,Professional,F,M,1,1,1,2,77357,0,61
8173,19865,,Hailey,D,Butler,,3936 Cleveland Rd.,,Woodburn,Oregon,United States,97071,783-555-0174,1948-02-05,Partial College,Professional,F,M,1,2,1,2,75031,0,61
8174,19866,,Martin,P,Patel,,5728 Benedict Ct.,,Chula Vista,California,United States,91910,995-555-0197,1948-06-17,Partial College,Professional,M,M,1,2,1,2,84071,0,90
8175,19867,,Juan,J,Sanchez,,1084 Meadow Glen Way,,Chula Vista,California,United States,91910,890-555-0159,1948-12-20,Partial College,Professional,M,M,1,2,1,2,93162,0,89
8176,19868,,Kyle,L,Jenkins,,4798 Macaroon Drive,,Newport Beach,California,United States,92625,458-555-0162,1948-12-24,Bachelors ,Management,M,S,1,0,1,2,106972,0,81
8177,19870,,James,M,Martin,,9996 Solano Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,627-555-0119,1949-10-17,Partial High School,Skilled Manual,M,M,1,2,1,2,37730,0,77
8178,19871,,Bryce,,Rivera,,5086 Rampo Ct.,,Sedro Woolley,Washington,United States,98284,874-555-0150,1949-03-17,Partial College,Professional,M,S,1,2,1,2,85694,0,85
8179,19872,,Faith,,Foster,,2076 Westover Dr,,Cliffside,British Columbia,Canada,V8Y 1L1,201-555-0197,1950-03-26,Partial High School,Skilled Manual,F,M,0,2,1,2,34530,0,56
8180,19873,,Dylan,,Thomas,,4225 Almond Drive,,Newton,British Columbia,Canada,V2M1S6,200-555-0184,1950-08-03,Partial High School,Skilled Manual,M,S,1,2,1,2,58059,0,74
8181,19874,,Sara,,Rogers,,2061 Normal Ave.,,Westminster,British Columbia,Canada,V3L 1E7,120-555-0113,1950-03-26,Partial High School,Skilled Manual,F,M,1,3,1,2,33746,0,53
8182,19875,,Patrick,,James,,6872 Jimno Ave.,,Bremerton,Washington,United States,98312,199-555-0131,1950-05-19,Partial College,Professional,M,M,1,2,1,2,82083,0,89
8183,19876,,Nathan,K,Edwards,,6050 Camino Ricardo,,Burlingame,California,United States,94010,463-555-0137,1950-06-13,Partial College,Professional,M,M,0,1,1,2,92597,0,94
8184,19878,,Morgan,P,Jackson,,6102 Lakeview Place,,La Jolla,California,United States,92806,296-555-0186,1950-07-27,Partial College,Professional,F,M,1,1,2,4,66629,0,68
8185,19879,,Ian,S,Green,,7922 Rancho View Drive,,Lemon Grove,California,United States,91945,183-555-0146,1950-05-17,Partial College,Professional,M,M,1,1,2,4,110865,0,110
8186,19880,,Emma,E,Bennett,,2217 Pueblo Dr.,,Oakland,California,United States,94611,408-555-0111,1950-05-16,Partial College,Professional,F,M,0,1,2,4,77100,0,64
8187,19881,,Aidan,J,Long,,5800 Abbey Court,,Santa Monica,California,United States,90401,967-555-0155,1950-04-21,Bachelors ,Management,M,M,1,1,1,3,131840,0,101
8188,19882,,Richard,L,Phillips,,5234 Esperanza Drive,,Torrance,California,United States,90505,882-555-0162,1950-06-23,Bachelors ,Management,M,S,1,1,1,3,116807,0,96
8189,19883,,Kevin,,Young,,7286 Norris Court,,Woodland Hills,California,United States,91364,230-555-0112,1950-10-18,Bachelors ,Management,M,M,1,2,1,3,118648,0,98
8190,19884,,James,,Simmons,,3445 Fine Drive,,Sooke,British Columbia,Canada,V0,151-555-0130,1951-04-09,High School,Professional,M,M,1,2,1,2,88081,0,90
8191,19885,,Isaac,,Turner,,6169 Delacy Ave.,,Bellingham,Washington,United States,98225,827-555-0120,1951-09-22,High School,Professional,M,S,1,2,1,2,84102,0,83
8192,19886,,Marcus,V,Butler,,2735 Acardia Pl.,,Kirkland,Washington,United States,98033,834-555-0187,1951-08-02,High School,Professional,M,M,1,2,1,2,97050,1,93
8193,19887,,Olivia,,Walker,,6389 Atherton Circle,,Woodburn,Oregon,United States,97071,577-555-0116,1951-12-18,Partial College,Professional,F,M,0,1,1,2,86144,0,64
8194,19888,,Carson,,Washington,,3809 Lancelot Dr.,,Glendale,California,United States,91203,518-555-0192,1951-01-03,Partial College,Professional,M,S,1,2,1,2,88394,1,84
8195,19889,,Catherine,,Sanders,,65 Joseph Ave,,El Cajon,California,United States,92020,669-555-0129,1952-06-21,Partial High School,Skilled Manual,F,S,0,2,1,2,69735,1,49
8196,19890,,Lee,A,Alvarez,,4569 La Salle Ct.,,Coronado,California,United States,92118,843-555-0135,1952-08-22,Partial High School,Skilled Manual,M,S,1,2,1,2,89441,0,88
8197,19891,,Jennifer,L,Morgan,,4837 Mohr Lane,,Everett,Washington,United States,98201,179-555-0118,1952-11-16,High School,Professional,F,M,1,2,1,2,74447,1,57
8198,19892,,Richard,A,Campbell,,1349 Steven Way,,San Carlos,California,United States,94070,817-555-0174,1952-05-23,High School,Professional,M,M,1,2,1,2,88216,0,94
8199,19894,,Elijah,M,Sharma,,8561 Hilltop Road,,Bellingham,Washington,United States,98225,783-555-0176,1952-07-13,High School,Professional,M,S,1,2,1,2,94276,1,84
8200,19895,,Ricky,J,Jimenez,,8211 Fremont Street,,Burbank,California,United States,91502,291-555-0134,1952-02-23,High School,Professional,M,M,1,2,1,2,97538,1,93
8201,19896,,Kaitlyn,,Thomas,,8914 Amador Ct.,,Oregon City,Oregon,United States,97045,364-555-0125,1952-02-16,High School,Professional,F,M,1,2,1,2,77188,0,60
8202,19898,,Desiree,,Serrano,,Klara Straße 844,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0168,1958-05-10,Bachelors ,Management,F,S,0,4,3,3,140072,1,82
8203,19899,,Marcus,L,Richardson,,"33, quai de l´ Iton",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0140,1957-03-19,Partial College,Professional,M,M,1,3,4,4,169930,1,155
8204,19900,,Zoe,,Richardson,,Heideweg 1459,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0181,1957-02-08,High School,Professional,F,M,1,4,4,4,138283,1,98
8205,19901,,Ronald,A,Sara,,Königstr 486,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0154,1957-10-23,Partial College,Professional,M,M,1,3,4,4,151590,1,149
8206,19902,,Johnny,,Pal,,"67, avenue de Villiers",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0174,1956-09-12,Partial College,Professional,M,M,1,4,3,3,113516,1,131
8207,19904,,Jasmine,A,Gray,,Erftplatz 990,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0129,1956-03-14,High School,Professional,F,M,1,4,4,4,119886,0,96
8208,19905,,Chelsea,J,Fernandez,,662 T St.,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0120,1956-10-21,Partial College,Professional,F,S,0,4,3,3,132767,1,81
8209,19906,,Armando,E,Muñoz,,7072 Meadow Lane,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0129,1956-05-03,High School,Professional,M,M,1,4,3,3,153810,1,132
8210,19907,,Bruce,L,Diaz,,"461, boulevard Beau Marchais",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0143,1955-10-05,High School,Professional,M,M,1,4,3,3,132457,1,138
8211,19908,,Pamela,J,Prasad,,"870, rue de Fontfroide",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0149,1955-07-08,High School,Professional,F,S,1,4,3,3,89305,1,70
8212,19909,,Geoffrey,M,Chandra,,Galeriestr 6816,,Bonn,Hamburg,Germany,53131,1 (11) 500 555-0158,1955-03-09,Partial College,Professional,M,M,1,4,4,4,172072,1,160
8213,19910,,Orlando,,Rubio,,Viktoria-Luise-Platz 464,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0159,1955-06-04,Partial College,Professional,M,M,1,3,4,4,149615,1,152
8214,19911,,Valerie,,Chen,,1739 Sun View Terr,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0121,1955-07-19,Partial College,Professional,F,S,0,3,4,4,140732,1,95
8215,19912,,Tara,,Xie,,6512 Cypress Ave,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0133,1955-06-01,High School,Professional,F,M,1,3,4,4,129282,1,95
8216,19913,,Jennifer,M,Perez,,"210, rue Maillard",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0187,1944-06-05,High School,Professional,F,M,1,2,1,5,69911,0,54
8217,19914,,Willie,,Ma,,"24, place de Brazaville",,Roncq,Nord,France,59223,1 (11) 500 555-0122,1944-04-27,Bachelors ,Management,M,M,1,2,0,5,119975,0,85
8218,19915,,Claudia,,McDonald,,Altendorfer Straße 99,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0123,1944-09-20,Graduate Degree,Management,F,M,1,4,3,3,118672,0,85
8219,19916,,Katie,C,Xie,,2614 Park Glen Ct.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0145,1944-12-06,Graduate Degree,Management,F,M,1,2,4,4,150709,1,96
8220,19917,,Jenny,A,Chander,,6177 Ana Mile,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0142,1944-02-08,Bachelors ,Management,F,M,1,3,4,4,141596,1,92
8221,19918,,Joy,A,Alonso,,1697 Charlotte Court,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0129,1944-04-19,Bachelors ,Management,F,M,1,3,4,4,137653,0,93
8222,19919,,Rebekah,J,Johnsen,,Welt Platz 9,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0126,1945-07-21,Graduate Degree,Management,F,M,1,4,4,4,159944,0,93
8223,19920,,Meredith,S,Sanchez,,"60, rue Lauriston",,Paris,Seine (Paris),France,75005,1 (11) 500 555-0188,1946-04-09,Partial College,Professional,F,S,1,2,0,5,94581,0,52
8224,19921,,Cara,L,Cai,,Postfach 66 07 00,,München,Hamburg,Germany,80074,1 (11) 500 555-0110,1946-02-05,Bachelors ,Management,F,S,1,4,4,4,141459,1,83
8225,19922,,Nancy,R,Gonzalez,,"6, rue Lafayette",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0157,1954-10-25,High School,Professional,F,S,1,1,2,4,87631,1,68
8226,19923,,Joe,A,Prasad,,"440, rue de Linois",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0143,1954-11-03,High School,Professional,M,M,1,3,4,4,120670,1,142
8227,19924,,Douglas,,Perez,,Wasserstr 25,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0147,1954-04-20,Partial High School,Professional,M,M,1,2,5,5,152819,1,163
8228,19925,,Madison,A,Jenkins,,Hauptstr 2929,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0184,1954-11-14,Partial College,Professional,F,M,1,4,4,4,118566,0,94
8229,19926,,Alexandria,,Diaz,,873 South Ranchford Ct,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0141,1954-05-06,Partial College,Professional,F,M,0,4,4,4,146408,0,97
8230,19927,,Ruben,,Fernandez,,989 Caravelle Ct,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0166,1954-07-26,High School,Professional,M,M,1,4,4,5,175942,0,154
8231,19928,,Jaime,C,Sanz,,2298 Pinto Rd,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0161,1954-06-04,High School,Professional,F,M,1,4,4,4,142320,1,101
8232,19930,,Tony,C,Tang,,Kurfürstenstr 5234,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0117,1953-08-06,Partial College,Professional,M,M,0,2,5,5,161722,0,165
8233,19931,,Darryl,,Xu,,Krönerweg 6666,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0190,1953-11-22,Bachelors ,Management,M,M,0,2,5,5,173991,1,169
8234,19932,,Javier,E,Sanz,,"22, rue Saint Denis",,Paris,Seine (Paris),France,75017,1 (11) 500 555-0114,1952-07-25,Partial College,Professional,M,S,1,2,1,4,117006,1,90
8235,19933,,Nichole,,Deng,,8914 Amador Ct.,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0124,1952-02-16,Partial College,Professional,F,M,1,3,5,5,125818,1,102
8236,19935,,Clinton,,Navarro,,Auf dem Ufer 764,,Poing,Saarland,Germany,66041,1 (11) 500 555-0176,1951-12-22,Partial College,Professional,M,M,1,4,4,4,118051,1,142
8237,19936,,Corey,,Luo,,Auf Der Steige 1010,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0133,1950-09-12,Partial College,Management,M,M,1,4,4,4,127684,0,147
8238,19937,,Jimmy,,Gomez,,Postfach 20 99 99,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0143,1950-12-20,Partial College,Management,M,S,1,4,4,4,129525,1,129
8239,19938,,Chelsea,P,Patel,,6102 Lakeview Place,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0139,1950-07-27,Bachelors ,Management,F,M,1,3,5,5,142653,1,105
8240,19939,,Alvin,,Wang,,658 Pecan Street,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0112,1950-08-05,Partial College,Management,M,M,1,3,5,5,175123,1,169
8241,19941,,Cedric,R,Liang,,2023 Flame Drive,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0192,1949-03-11,High School,Management,M,S,0,4,5,5,164967,1,146
8242,19942,,Armando,,Navarro,,6957 Olivewood Ct.,,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0159,1949-08-08,Partial College,Management,M,S,0,4,5,5,163941,1,153
8243,19944,,Jonathon,P,Suarez,,Dunckerstr 135,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0175,1948-08-10,Partial High School,Skilled Manual,M,M,0,4,1,4,107903,0,96
8244,19945,,Phillip,P,Garcia,,"48, rue des Berges",,Orly,Val de Marne,France,94310,1 (11) 500 555-0199,1947-06-22,Partial High School,Skilled Manual,M,M,1,4,1,5,117506,0,97
8245,19947,,Darryl,,Liu,,4404 Mildred Avenue,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0157,1975-05-26,Bachelors ,Professional,M,S,0,2,0,0,108380,1,76
8246,19948,,Lacey,,Hu,,5914 Overhill Rd,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0178,1975-10-22,Bachelors ,Professional,F,S,1,2,0,0,88627,0,50
8247,19949,,Niñia,L,Anand,,2151 Twincreek Ct,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0116,1976-12-26,Bachelors ,Professional,F,M,1,2,0,0,82401,0,53
8248,19950,,Ronnie,,Lu,,1887 Mt. Diablo St,,Perth,South Australia,Australia,6006,1 (11) 500 555-0113,1976-01-11,Bachelors ,Professional,M,M,1,2,0,0,114968,0,82
8249,19951,,Roy,J,Moreno,,6500 Soto Street,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0187,1976-07-26,Bachelors ,Professional,M,S,0,2,0,0,126405,0,84
8250,19952,,Adrienne,,Martin,,5188 Duke Way,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0124,1975-03-28,Bachelors ,Professional,F,S,1,2,0,0,114661,1,47
8251,19953,,Darrell,,Lal,,8790 N. 108th St.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0114,1974-02-23,Bachelors ,Professional,M,S,1,3,0,0,122391,1,73
8252,19954,,Jose,,Carlson,,9782 Joan Ave.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0150,1974-08-03,Bachelors ,Professional,M,M,1,3,0,0,109427,0,80
8253,19955,,Jake,A,Gao,,7348 Quail Court,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0179,1973-05-12,Bachelors ,Professional,M,S,1,3,0,0,128795,0,80
8254,19956,,Susan,,She,,3962 Cambelback Place,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0125,1973-12-24,Bachelors ,Professional,F,M,1,3,0,0,113813,0,56
8255,19957,,Arthur,A,Mehta,,8586 D Kiska Ct.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0197,1974-03-19,Bachelors ,Professional,M,S,1,2,0,0,114467,0,75
8256,19958,,Erika,,Romero,,5430 Park Glen Ct.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0149,1973-12-06,Bachelors ,Professional,F,M,1,3,0,0,109461,1,62
8257,19959,,Tabitha,,Moreno,,1028 Indigo Ct.,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0192,1973-03-11,High School,Management,F,S,1,2,5,5,106199,1,98
8258,19961,,Kristin,L,She,,4242 Coggins Dr.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0121,1972-02-05,Bachelors ,Professional,F,M,0,3,0,0,109956,0,51
8259,19962,,Dominic,D,Prasad,,7962 Macaroon Drive,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0171,1973-10-08,Partial College,Management,M,M,1,3,5,5,160953,1,162
8260,19963,,Geoffrey,,Fernandez,,6819 Krueger Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0123,1973-11-20,Partial High School,Professional,M,M,1,4,5,5,161544,1,174
8261,19964,,Gloria,S,Alonso,,3318 N. 8th St.,,Findon,South Australia,Australia,5023,1 (11) 500 555-0146,1973-06-11,Partial High School,Professional,F,S,1,4,5,5,140259,1,100
8262,19965,,Jay,A,Lopez,,2842 Inverness Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0154,1973-11-13,High School,Management,M,M,1,4,5,5,153183,1,167
8263,19966,,Abby,J,Sanchez,,347 San Simeon Dr.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0118,1972-07-23,Bachelors ,Professional,F,M,1,3,0,0,103643,0,55
8264,19967,,Devon,H,Deng,,4587 Sunset Meadows,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0172,1972-11-01,Bachelors ,Professional,M,S,0,3,0,0,132151,1,77
8265,19968,,Katrina,L,Chande,,7834 Roux Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0139,1972-07-28,High School,Management,F,M,0,3,5,5,98828,1,102
8266,19969,,Jake,P,Guo,,9605 Pheasant Circle,,Findon,South Australia,Australia,5023,1 (11) 500 555-0194,1971-03-25,Bachelors ,Professional,M,S,1,4,0,0,133643,1,77
8267,19971,,Jeffery,B,Lu,,9644 55th St.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0113,1971-07-05,High School,Management,M,S,1,3,5,5,130580,1,146
8268,19972,,Lindsay,R,Chander,,4463 Temple Court,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0119,1971-11-17,High School,Management,F,M,1,4,5,5,90792,1,107
8269,19973,,Colin,,Zhu,,3788 Bahia Vista Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0114,1970-10-15,Bachelors ,Professional,M,M,0,4,0,0,130107,0,86
8270,19974,,George,,Fernandez,,4363 Galindo Street,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0146,1970-08-13,High School,Management,M,M,1,4,5,5,125615,0,162
8271,19975,,Brittney,W,Zhang,,6514 Morello Ave.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0164,1970-09-16,Partial High School,Professional,F,S,1,4,5,5,93888,1,92
8272,19976,,Tamara,L,Sun,,8333 Polk Street,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0148,1970-04-07,High School,Management,F,M,1,4,5,5,123369,1,102
8273,19977,,Kristine,,Gill,,1833 Worth Ct,,Findon,South Australia,Australia,5023,1 (11) 500 555-0127,1970-10-10,Partial High School,Professional,F,S,1,4,5,5,121641,1,94
8274,19978,,Marshall,P,Yuan,,8577 Dies Dorados,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0177,1971-04-28,Partial High School,Professional,M,M,1,4,5,5,157933,0,166
8275,19979,,Janet,,Browning,,209 Richland Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0152,1971-12-24,Partial High School,Management,F,M,1,4,5,5,144467,1,107
8276,19980,,Alexandra,E,Carter,,"4212, rue Saint-Lazare",,Kirkland,Washington,United States,98033,894-555-0115,1964-08-03,Partial College,Professional,F,M,1,3,5,5,108049,0,107
8277,19981,,Kelly,E,Russell,,319 Revision Dr,,Downey,California,United States,90241,640-555-0129,1972-03-18,Graduate Degree,Professional,F,M,1,0,0,1,92692,0,50
8278,19982,,Charles,K,Cox,,4480 Las Trampas Road,,Los Angeles,California,United States,90012,862-555-0121,1972-01-22,Graduate Degree,Professional,M,S,1,0,0,1,119573,0,79
8279,19984,,Sara,,Morris,,4365 Brook Way,,El Cajon,California,United States,92020,813-555-0119,1970-06-07,Bachelors ,Skilled Manual,F,M,1,1,1,1,52826,0,56
8280,19985,,Tamara,,Ma,,515 Wiget Lane,,Bremerton,Washington,United States,98312,837-555-0130,1969-09-24,Bachelors ,Skilled Manual,F,S,1,0,2,2,62823,0,61
8281,19986,,Jamie,,Huang,,312 Via Del Verdes,,Colma,California,United States,94014,410-555-0145,1969-07-13,Bachelors ,Skilled Manual,F,S,1,0,2,2,39008,1,58
8282,19987,,Taylor,A,Moore,,9117 Jacqueline Way,,Newton,British Columbia,Canada,V2L3W8,161-555-0178,1971-07-19,Graduate Degree,Professional,F,S,1,0,0,1,94292,0,51
